timestamp,vehicle_speed,target_speed,throttle,brake,steering,nearest_obstacle_m,ttc,safety_state,detections,fps
09:19:18,4.00,30.00,1.000,0.000,0.171,,,CLEAR,0,0.1
09:19:18,0.37,30.00,1.000,0.000,0.124,,,CLEAR,0,0.1
09:19:18,9.12,30.00,1.000,0.000,0.096,,,CLEAR,0,0.1
09:19:18,16.27,30.00,0.978,0.000,0.056,,,CLEAR,0,0.1
09:19:19,20.07,30.00,1.000,0.000,0.021,,,CLEAR,0,21.5
09:19:19,23.79,30.00,0.631,0.000,0.001,,,CLEAR,0,21.5
09:19:19,25.80,30.00,0.536,0.000,-0.006,,,CLEAR,0,21.5
09:19:20,27.07,30.00,0.370,0.000,-0.010,,,CLEAR,0,11.2
09:19:20,27.73,30.00,0.484,0.000,-0.010,,,CLEAR,0,11.2
09:19:20,28.21,30.00,0.345,0.000,-0.011,,,CLEAR,0,11.2
09:19:20,28.39,30.00,0.462,0.000,-0.010,,,CLEAR,0,11.2
09:19:21,28.58,30.00,0.333,0.000,-0.009,,,CLEAR,0,11.2
09:19:21,28.60,30.00,0.455,0.000,-0.007,,,CLEAR,0,24.9
09:19:21,28.71,30.00,0.329,0.000,-0.006,,,CLEAR,0,24.9
09:19:21,28.67,30.00,0.453,0.000,-0.005,,,CLEAR,0,24.9
09:19:21,28.75,30.00,0.328,0.000,-0.003,,,CLEAR,0,24.9
09:19:22,28.70,30.00,0.452,0.000,-0.003,,,CLEAR,0,24.9
09:19:22,28.76,30.00,0.327,0.000,-0.002,,,CLEAR,0,24.2
09:19:22,28.71,30.00,0.452,0.000,-0.001,,,CLEAR,0,24.2
09:19:22,28.77,30.00,0.327,0.000,-0.001,,,CLEAR,0,24.2
09:19:22,28.71,30.00,0.452,0.000,-0.000,,,CLEAR,0,24.2
09:19:23,28.77,30.00,0.327,0.000,-0.000,,,CLEAR,0,24.2
09:19:23,28.71,30.00,0.452,0.000,-0.001,,,CLEAR,0,24.3
09:19:23,28.76,30.00,0.330,0.000,-0.042,,,CLEAR,0,24.3
09:19:23,28.69,30.00,0.456,0.000,-0.081,,,CLEAR,0,24.3
09:19:23,28.73,30.00,0.338,0.000,-0.122,,,CLEAR,0,24.3
09:19:24,28.65,30.00,0.463,0.000,-0.156,,,CLEAR,0,24.3
09:19:24,28.69,30.00,0.335,0.000,-0.186,,,CLEAR,0,24.3
09:19:24,28.59,30.00,0.485,0.000,-0.208,,,CLEAR,0,29.1
09:19:24,27.53,30.00,0.908,0.000,-0.992,,,CLEAR,0,29.1
09:19:24,26.80,30.00,0.673,0.000,0.200,,,CLEAR,0,29.1
09:19:24,26.97,30.00,1.000,0.000,-0.988,,,CLEAR,0,29.1
09:19:25,25.66,30.00,0.811,0.000,-1.000,,,CLEAR,0,29.1
09:19:25,25.46,30.00,0.978,0.000,-1.000,,,CLEAR,0,29.1
09:19:25,6.31,30.00,1.000,0.000,-0.991,,,CLEAR,0,27.6
09:19:25,13.19,30.00,1.000,0.000,-0.935,,,CLEAR,1,27.6
09:19:25,18.86,30.00,0.690,0.000,-0.061,,,CLEAR,0,27.6
09:19:26,22.03,30.00,0.706,0.000,-0.030,,,CLEAR,0,27.6
09:19:26,25.21,30.00,0.127,0.000,-0.055,,,CLEAR,0,21.6
