timestamp,vehicle_speed,target_speed,throttle,brake,steering,nearest_obstacle_m,ttc,safety_state,detections,fps
09:34:20,0.01,30.00,1.000,0.000,-1.000,,,CLEAR,0,26.9
09:34:20,0.01,30.00,1.000,0.000,-1.000,,,CLEAR,0,26.9
09:34:20,0.02,30.00,1.000,0.000,-1.000,,,CLEAR,0,26.9
09:34:20,0.02,30.00,1.000,0.000,-1.000,,,CLEAR,0,26.9
09:34:20,0.01,30.00,1.000,0.000,-1.000,,,CLEAR,0,26.9
09:34:21,0.01,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.0
09:34:21,0.03,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.0
09:34:21,0.00,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.0
09:34:21,0.00,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.0
09:34:21,0.00,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.0
09:34:22,0.01,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.4
09:34:22,0.01,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.4
09:34:22,0.03,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.4
09:34:22,0.02,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.4
09:34:22,0.02,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.4
09:34:22,0.01,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.4
09:34:23,0.01,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.5
09:34:23,0.01,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.5
09:34:23,0.03,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.5
09:34:23,0.01,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.5
09:34:23,0.00,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.5
09:34:24,0.00,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.8
09:34:24,0.01,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.8
09:34:24,0.01,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.8
09:34:24,0.00,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.8
09:34:24,0.00,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.8
09:34:24,0.02,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.8
09:34:25,0.02,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.8
09:34:25,0.01,30.00,1.000,0.000,-1.000,,,CLEAR,0,27.8
