timestamp,vehicle_speed,target_speed,throttle,brake,steering,nearest_obstacle_m,ttc,safety_state,detections,fps
11:29:54,4.00,30.00,1.000,0.000,0.081,,,CLEAR,1,0.1
11:29:54,0.37,30.00,1.000,0.000,0.041,,,CLEAR,0,0.1
11:29:55,7.02,30.00,1.000,0.000,0.035,,,CLEAR,1,0.1
11:29:55,14.74,30.00,1.000,0.000,0.021,,,CLEAR,1,0.1
11:29:55,19.62,30.00,1.000,0.000,0.008,,,CLEAR,1,18.4
11:29:56,23.25,30.00,0.153,0.000,-0.001,,,CLEAR,0,18.4
11:29:56,25.10,30.00,0.463,0.000,-0.002,,,CLEAR,0,18.4
11:29:56,26.69,30.00,0.399,0.000,-0.003,,,CLEAR,0,18.4
11:29:56,27.53,30.00,0.497,0.000,-0.003,,,CLEAR,0,20.8
11:29:56,28.09,30.00,0.348,0.000,-0.004,,,CLEAR,0,20.8
11:29:57,28.32,30.00,0.464,0.000,-0.003,,,CLEAR,0,20.8
11:29:57,28.54,30.00,0.334,0.000,-0.003,,,CLEAR,0,20.8
11:29:57,28.58,30.00,0.456,0.000,-0.002,,,CLEAR,0,20.8
11:29:57,28.69,30.00,0.329,0.000,-0.002,,,CLEAR,0,21.8
11:29:58,28.67,30.00,0.453,0.000,-0.002,,,CLEAR,0,21.8
11:29:58,28.74,30.00,0.328,0.000,-0.001,,,CLEAR,0,21.8
11:29:58,28.70,30.00,0.452,0.000,-0.001,,,CLEAR,0,21.8
11:29:58,28.76,30.00,0.327,0.000,-0.001,,,CLEAR,0,21.5
11:29:59,28.70,30.00,0.452,0.000,-0.000,,,CLEAR,0,21.5
11:29:59,28.76,30.00,0.327,0.000,-0.000,,,CLEAR,0,21.5
11:29:59,28.71,30.00,0.452,0.000,-0.000,,,CLEAR,0,21.5
11:29:59,28.77,30.00,0.327,0.000,-0.000,,,CLEAR,0,21.4
11:29:59,28.71,30.00,0.452,0.000,-0.000,,,CLEAR,0,21.4
11:30:00,28.77,30.00,0.327,0.000,0.000,,,CLEAR,0,21.4
